N,rv,rg,z,time,interaction_type,id_merger,mass_merger,id1,m1,id2,m2,id3,m3,id4,m4,r,typem,type1,type2,type3,type4,b[RSUN],vinf[km/s]
16.0,0.5,20.0,0.02,158.62032400799998,single-single,1758362,21.2004,1758360,21.2004,2139558,6.25585,-100,-100,-100,-100,0.10691,14,14,5,-100,-100,1132.15,53.7833
16.0,0.5,20.0,0.02,158.92458237600002,single-single,1703498,7.51972,1974049,7.51972,23497,4.35241,-100,-100,-100,-100,0.107133,14,14,4,-100,-100,164.397,64.0908
16.0,0.5,20.0,0.02,160.68379718399999,single-single,1765176,7.97563,1041312,7.97563,85176,4.35669,-100,-100,-100,-100,0.196578,14,14,4,-100,-100,350.689,22.7843
16.0,0.5,20.0,0.02,165.75270621599998,single-single,2003510,7.35048,2080497,7.35048,323509,4.19907,-100,-100,-100,-100,0.109585,14,14,4,-100,-100,156.151,42.6379
16.0,0.5,20.0,0.02,172.377401496,single-single,1890253,8.16495,1661481,8.16495,210253,4.10848,-100,-100,-100,-100,0.476008,14,14,4,-100,-100,243.108,49.0272
16.0,0.5,20.0,0.02,174.17641754399997,single-single,1689433,15.1928,1689432,15.1928,892508,4.26543,-100,-100,-100,-100,0.0642082,14,14,5,-100,-100,648.437,33.3662
16.0,0.5,20.0,0.02,174.623075904,single-single,1696617,12.7382,1696616,12.7382,1310530,4.71968,-100,-100,-100,-100,0.0499241,14,14,4,-100,-100,590.398,27.9456
16.0,0.5,20.0,0.02,177.95134404,single-single,1702446,14.8813,1702445,14.8813,1203576,4.02356,-100,-100,-100,-100,0.0583453,14,14,4,-100,-100,655.15,29.7358
16.0,0.5,20.0,0.02,178.240566384,binary-single,2510361,7.891,2510360,7.891,1388890,0.863275,-100,-100,-100,-100,0.213409,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,178.45283966399998,single-single,2167663,15.0215,1093609,15.0215,487663,4.12381,-100,-100,-100,-100,0.0460996,14,14,4,-100,-100,134.52,30.8249
16.0,0.5,20.0,0.02,178.97114025599998,single-single,2887052,7.40788,1575864,7.40788,1207052,4.05093,-100,-100,-100,-100,0.0372552,14,14,6,-100,-100,944.398,35.6911
16.0,0.5,20.0,0.02,180.838260648,single-single,2202886,8.24726,2202885,8.24726,1066301,4.0891,-100,-100,-100,-100,0.344705,14,14,4,-100,-100,673.253,12.1394
16.0,0.5,20.0,0.02,181.253078016,single-single,2889937,7.41851,2889936,7.41851,1281597,4.03355,-100,-100,-100,-100,0.120216,14,14,4,-100,-100,174.037,22.483
16.0,0.5,20.0,0.02,184.918329984,binary-single,1688947,15.9541,1688945,15.9541,1706017,1.08437,-100,-100,-100,-100,0.0261457,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,184.92805917599998,single-single,1791443,5.91995,1791442,5.91995,571479,4.17561,-100,-100,-100,-100,0.365439,14,14,5,-100,-100,776.317,21.5115
16.0,0.5,20.0,0.02,189.10895832,single-single,1688948,15.9541,1688947,15.9541,1461453,4.12623,-100,-100,-100,-100,0.0790357,14,14,5,-100,-100,1070.32,27.9816
16.0,0.5,20.0,0.02,190.511730912,single-single,2230009,7.43114,550009,7.43114,1024626,3.94921,-100,-100,-100,-100,0.159894,14,14,4,-100,-100,319.66,23.882
16.0,0.5,20.0,0.02,192.072823992,single-single,1912044,13.2759,2089091,13.2759,232043,2.80731,-100,-100,-100,-100,0.0608745,14,14,6,-100,-100,1180,60.8933
16.0,0.5,20.0,0.02,192.7485606,single-single,1928110,8.24495,1928109,8.24495,630258,3.93109,-100,-100,-100,-100,0.200899,14,14,4,-100,-100,254.527,28.8264
16.0,0.5,20.0,0.02,192.759174264,single-single,1888841,11.8701,1888840,11.8701,1285904,4.08727,-100,-100,-100,-100,0.112239,14,14,5,-100,-100,967.129,28.0922
16.0,0.5,20.0,0.02,197.096624952,single-single,2504910,7.43643,2504909,7.43643,1369213,3.97931,-100,-100,-100,-100,0.307086,14,14,4,-100,-100,219.02,45.793
16.0,0.5,20.0,0.02,197.4141504,single-single,1941628,9.41302,1549574,9.41302,261628,4.04954,-100,-100,-100,-100,0.197096,14,14,4,-100,-100,667.035,18.9246
16.0,0.5,20.0,0.02,200.78310424799997,single-single,2081222,7.44336,1177895,7.44336,401222,4.90677,-100,-100,-100,-100,0.25811,14,14,4,-100,-100,240.444,41.9856
16.0,0.5,20.0,0.02,202.347735216,single-single,1681101,14.0357,1681100,14.0357,433776,3.95866,-100,-100,-100,-100,0.0849545,14,14,4,-100,-100,72.6309,52.2595
16.0,0.5,20.0,0.02,203.931824568,single-single,2156310,11.645,2156309,11.645,1295234,4.01712,-100,-100,-100,-100,0.0516242,14,14,5,-100,-100,342.377,29.1308
16.0,0.5,20.0,0.02,205.557484104,single-single,1726192,14.2657,1726191,14.2657,211742,3.89348,-100,-100,-100,-100,0.0436571,14,14,4,-100,-100,195.545,38.7324
16.0,0.5,20.0,0.02,206.75948155199998,single-single,1730306,14.0952,1730304,14.0952,2015975,6.64915,-100,-100,-100,-100,0.0442987,14,14,6,-100,-100,1113.29,45.4963
16.0,0.5,20.0,0.02,207.16456972799998,binary-single,1723110,7.8358,1723109,7.8358,667759,3.9796,-100,-100,-100,-100,0.196277,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,207.916370928,single-single,2170962,6.66359,2245761,6.66359,490961,3.78822,-100,-100,-100,-100,0.303544,14,14,4,-100,-100,142.698,67.0378
16.0,0.5,20.0,0.02,209.339486376,single-single,3109217,7.55427,1459054,7.55427,1429217,3.90709,-100,-100,-100,-100,0.16212,14,14,6,-100,-100,788.947,34.4455
16.0,0.5,20.0,0.02,209.709195672,single-single,1689434,15.1928,1689433,15.1928,87245,3.91106,-100,-100,-100,-100,0.396887,14,14,4,-100,-100,78.5805,40.0562
16.0,0.5,20.0,0.02,210.15408508800002,single-single,1777141,8.3363,1905650,8.3363,97140,3.83669,-100,-100,-100,-100,0.177956,14,14,4,-100,-100,293.838,33.594
16.0,0.5,20.0,0.02,210.519372024,single-single,1867986,14.4793,1867985,14.4793,1241104,2.90026,-100,-100,-100,-100,0.0346889,14,14,6,-100,-100,795.441,35.9726
16.0,0.5,20.0,0.02,210.65027388,single-single,1919878,8.06158,1919877,8.06158,750558,3.92684,-100,-100,-100,-100,0.10799,14,14,6,-100,-100,1106.66,34.6206
16.0,0.5,20.0,0.02,213.01004517599998,single-single,1689697,11.586,1689696,11.586,18783,2.94982,-100,-100,-100,-100,0.0185201,14,14,6,-100,-100,1715.98,37.0531
16.0,0.5,20.0,0.02,217.098959232,single-single,2010854,7.96946,2010853,7.96946,450335,3.74872,-100,-100,-100,-100,0.0421792,14,14,4,-100,-100,327.276,20.8428
16.0,0.5,20.0,0.02,217.99139147999998,single-single,2069816,6.55898,2087092,6.55898,389815,3.81908,-100,-100,-100,-100,0.0498794,14,14,4,-100,-100,382.92,25.8644
16.0,0.5,20.0,0.02,219.529488288,single-single,1717520,6.48538,1717519,6.48538,506726,3.72323,-100,-100,-100,-100,0.113324,14,14,4,-100,-100,511.988,12.1026
16.0,0.5,20.0,0.02,222.698551464,single-single,1821064,8.19586,2080392,8.19586,1821062,2.7531,-100,-100,-100,-100,0.52731,14,14,4,-100,-100,272.398,41.5912
16.0,0.5,20.0,0.02,222.824146488,single-single,1890184,7.75944,1890183,7.75944,791262,3.8811,-100,-100,-100,-100,0.111118,14,14,4,-100,-100,690.966,19.2112
16.0,0.5,20.0,0.02,223.28407192799997,single-single,2026935,7.54195,641106,7.54195,346935,3.73167,-100,-100,-100,-100,0.0461956,14,14,6,-100,-100,1031.22,41.8927
16.0,0.5,20.0,0.02,224.11282219199998,single-single,1757879,7.42214,77879,7.42214,451203,3.6803,-100,-100,-100,-100,0.0877634,14,14,4,-100,-100,442.049,18.0974
16.0,0.5,20.0,0.02,224.233110384,single-single,2254228,7.75791,2893902,7.75791,574227,3.70119,-100,-100,-100,-100,0.0263594,14,14,4,-100,-100,212.475,18.0148
16.0,0.5,20.0,0.02,225.525323976,single-single,1726479,7.42865,284005,7.42865,46479,3.87719,-100,-100,-100,-100,0.141204,14,14,5,-100,-100,542.78,33.0696
16.0,0.5,20.0,0.02,225.927758736,single-single,1927672,7.40732,1034110,7.40732,247672,3.40257,-100,-100,-100,-100,0.0199914,14,14,6,-100,-100,889.695,46.8935
16.0,0.5,20.0,0.02,226.98735619199996,single-single,1769901,7.99093,89901,7.99093,1318756,3.66336,-100,-100,-100,-100,0.0368613,14,14,6,-100,-100,850.873,65.0375
16.0,0.5,20.0,0.02,227.54368908,single-single,1929095,8.15794,1424425,8.15794,249095,3.84621,-100,-100,-100,-100,0.0337675,14,14,5,-100,-100,1329.91,22.7609
16.0,0.5,20.0,0.02,228.22650146400002,single-single,1773065,14.9172,1773064,14.9172,841415,4.46112,-100,-100,-100,-100,0.0699567,14,14,5,-100,-100,797.435,23.1732
16.0,0.5,20.0,0.02,230.631380832,single-single,1743546,7.23062,1743545,7.23062,483380,3.63473,-100,-100,-100,-100,0.279417,14,14,4,-100,-100,262.946,44.4076
16.0,0.5,20.0,0.02,231.287659056,single-single,2043662,7.66767,1118846,7.66767,363662,3.65131,-100,-100,-100,-100,0.145508,14,14,4,-100,-100,97.5695,26.1482
16.0,0.5,20.0,0.02,231.48401184,single-single,2030913,14.9222,1557502,14.9222,350913,3.83151,-100,-100,-100,-100,0.0207104,14,14,5,-100,-100,945.53,36.2262
16.0,0.5,20.0,0.02,231.68832487199998,single-single,2076341,7.43299,1178290,7.43299,396341,3.79785,-100,-100,-100,-100,0.126651,14,14,6,-100,-100,1141.29,28.1576
16.0,0.5,20.0,0.02,232.133214288,single-single,1859361,8.06127,1859360,8.06127,423187,3.80186,-100,-100,-100,-100,0.0455134,14,14,4,-100,-100,617.25,8.90091
16.0,0.5,20.0,0.02,235.07673710400002,single-single,2184164,8.02763,545450,8.02763,504164,5.99219,-100,-100,-100,-100,0.0380449,14,14,6,-100,-100,1324.43,27.3861
16.0,0.5,20.0,0.02,237.29941524,single-single,1712367,11.3618,1712365,11.3618,1986574,8.91366,-100,-100,-100,-100,0.0101706,14,14,5,-100,-100,1422.98,27.2413
16.0,0.5,20.0,0.02,237.627554352,single-single,1935149,11.4543,1182031,11.4543,255149,3.72874,-100,-100,-100,-100,0.0460493,14,14,4,-100,-100,361.276,26.7452
16.0,0.5,20.0,0.02,242.36301744,single-single,1771946,9.62012,1771945,9.62012,336498,3.63888,-100,-100,-100,-100,0.0474621,14,14,4,-100,-100,177.093,46.6398
16.0,0.5,20.0,0.02,242.85832176,single-single,2425462,5.8686,965266,5.8686,745462,3.74101,-100,-100,-100,-100,0.0784801,14,14,4,-100,-100,108.91,38.1261
16.0,0.5,20.0,0.02,244.20271920000002,single-single,2018158,8.12227,2303052,8.12227,338157,5.39752,-100,-100,-100,-100,0.238952,14,14,4,-100,-100,219.673,35.3229
16.0,0.5,20.0,0.02,244.88287816799996,single-single,1730307,14.0952,1730306,14.0952,337199,5.99238,-100,-100,-100,-100,0.0362414,14,14,4,-100,-100,79.395,38.3348
16.0,0.5,20.0,0.02,245.469283104,single-single,2373877,7.40994,693877,7.40994,1335525,3.54788,-100,-100,-100,-100,0.228074,14,14,4,-100,-100,155.628,44.631
16.0,0.5,20.0,0.02,245.901789912,single-single,1912045,13.2759,1912044,13.2759,1206772,3.55859,-100,-100,-100,-100,0.103587,14,14,4,-100,-100,227.201,47.4395
16.0,0.5,20.0,0.02,248.188150032,single-single,2543700,9.54722,1333608,9.54722,863700,2.66326,-100,-100,-100,-100,0.0661598,14,14,6,-100,-100,1800.55,29.7831
16.0,0.5,20.0,0.02,249.210599664,single-single,1859595,7.57096,1859593,7.57096,2011254,3.90801,-100,-100,-100,-100,0.0971879,14,14,6,-100,-100,633.734,42.9853
16.0,0.5,20.0,0.02,249.27162823199998,single-single,1755140,7.3913,1755139,7.3913,563389,3.73477,-100,-100,-100,-100,0.062024,14,14,5,-100,-100,578.425,32.0428
16.0,0.5,20.0,0.02,252.328363464,single-single,1728688,7.91584,48688,7.91584,456349,3.62569,-100,-100,-100,-100,0.130398,14,14,4,-100,-100,1282.57,5.59256
16.0,0.5,20.0,0.02,252.37170259199996,single-single,1722659,7.8516,185079,7.8516,42659,3.51933,-100,-100,-100,-100,0.223177,14,14,4,-100,-100,126.924,23.1606
16.0,0.5,20.0,0.02,252.634390776,single-single,1979606,15.0204,945528,15.0204,1979605,6.50783,-100,-100,-100,-100,0.0264371,14,14,4,-100,-100,689.16,18.7753
16.0,0.5,20.0,0.02,254.467901232,single-single,1878844,5.87332,1878843,5.87332,543669,3.49747,-100,-100,-100,-100,0.290421,14,14,3,-100,-100,150.347,36.8904
16.0,0.5,20.0,0.02,255.37713844799998,single-single,1811362,7.47192,1811361,7.47192,215087,3.49339,-100,-100,-100,-100,0.0540958,14,14,3,-100,-100,424.503,37.4934
16.0,0.5,20.0,0.02,255.75746140799998,binary-single,1811326,8.15586,1522580,8.15586,131326,5.56754,-100,-100,-100,-100,0.0708193,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,256.08560051999996,single-single,1903554,8.46295,1903552,7.56766,2459122,1.15392,-100,-100,-100,-100,0.175049,14,14,6,-100,-100,1317.05,37.2185
16.0,0.5,20.0,0.02,257.01871848,single-single,1685470,12.8142,1685469,12.8142,1138520,4.56835,-100,-100,-100,-100,0.0179981,14,14,4,-100,-100,1688.1,5.08533
16.0,0.5,20.0,0.02,264.41732676000004,single-single,1980954,7.61546,1980953,7.61546,852353,3.6583,-100,-100,-100,-100,0.0507864,14,14,5,-100,-100,165.545,22.8011
16.0,0.5,20.0,0.02,265.811254632,single-single,2570933,7.89212,890933,7.89212,954305,3.57488,-100,-100,-100,-100,0.123696,14,14,4,-100,-100,344.653,28.944
16.0,0.5,20.0,0.02,266.822206128,binary-single,1731733,20.3188,1731732,20.3188,861780,3.63961,-100,-100,-100,-100,0.0501318,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,267.21225828,single-single,1737931,17.832,1737930,17.832,1340326,3.63852,-100,-100,-100,-100,0.0189096,14,14,5,-100,-100,503.689,34.2113
16.0,0.5,20.0,0.02,267.604079376,single-single,1771947,9.62012,1771946,9.62012,633186,5.74855,-100,-100,-100,-100,0.0333584,14,14,6,-100,-100,1569.31,6.44656
16.0,0.5,20.0,0.02,268.380645792,single-single,1684159,9.29335,1714506,9.29335,4158,3.56649,-100,-100,-100,-100,0.179387,14,14,4,-100,-100,225.24,29.3558
16.0,0.5,20.0,0.02,269.440243248,single-single,1759617,7.61782,739396,7.61782,1759616,3.71954,-100,-100,-100,-100,0.0583847,14,14,5,-100,-100,507.698,19.4185
16.0,0.5,20.0,0.02,269.618906592,single-single,1741941,7.6359,1741939,7.6359,2066829,3.91791,-100,-100,-100,-100,0.364081,14,14,4,-100,-100,184.97,28.0446
16.0,0.5,20.0,0.02,270.302603448,single-single,2191878,7.70595,511878,7.70595,1160292,3.61672,-100,-100,-100,-100,0.0723961,14,14,4,-100,-100,292.857,21.5246
16.0,0.5,20.0,0.02,271.34716488,single-single,1685215,13.5045,1685214,13.5045,945672,6.40324,-100,-100,-100,-100,0.0490578,14,14,5,-100,-100,343.314,47.2548
16.0,0.5,20.0,0.02,272.083930056,single-single,2103604,7.93536,423604,7.93536,727053,3.4668,-100,-100,-100,-100,0.0557365,14,14,4,-100,-100,275.972,31.1097
16.0,0.5,20.0,0.02,272.639378472,single-single,1793703,8.04266,1793702,8.04266,1492094,5.94503,-100,-100,-100,-100,0.0607624,14,14,4,-100,-100,238.12,22.8669
16.0,0.5,20.0,0.02,273.579572208,single-single,1756359,7.97921,1756358,7.97921,527459,3.52983,-100,-100,-100,-100,0.052943,14,14,4,-100,-100,328.718,24.8828
16.0,0.5,20.0,0.02,274.68162431999997,single-single,1689699,11.586,1689698,11.586,254588,3.56899,-100,-100,-100,-100,0.0177862,14,14,4,-100,-100,442.499,26.9847
16.0,0.5,20.0,0.02,277.66229496,single-single,1711204,6.5033,1711203,6.5033,564179,3.51305,-100,-100,-100,-100,0.0999529,14,14,4,-100,-100,147.175,42.3244
16.0,0.5,20.0,0.02,279.850478688,binary-single,1990355,8.19132,1990354,8.19132,834840,3.57357,-100,-100,-100,-100,0.0624087,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,280.522677408,single-single,1747525,6.03364,1747524,6.03364,301153,3.37638,-100,-100,-100,-100,0.0871947,14,14,4,-100,-100,86.5032,72.4409
16.0,0.5,20.0,0.02,281.132078616,single-single,1825944,11.7322,1825943,11.7322,234029,3.39564,-100,-100,-100,-100,0.0434072,14,14,6,-100,-100,1259,42.322
16.0,0.5,20.0,0.02,281.81046864,binary-single,2406613,7.44809,1098044,7.44809,726613,3.35901,-100,-100,-100,-100,0.055694,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,282.188138184,single-single,2099522,8.14318,1344756,8.14318,2099521,6.76431,-100,-100,-100,-100,0.0325165,14,14,5,-100,-100,975.508,25.1945
16.0,0.5,20.0,0.02,282.33849842399997,single-single,1946957,7.56187,1319957,7.56187,266957,3.38423,-100,-100,-100,-100,0.0397463,14,14,4,-100,-100,213.801,46.8585
16.0,0.5,20.0,0.02,282.57907480800003,single-single,1955728,8.54163,1955727,8.54163,517970,3.5613,-100,-100,-100,-100,0.124488,14,14,4,-100,-100,275.204,36.3116
16.0,0.5,20.0,0.02,283.306110792,single-single,1686790,9.90637,1686789,9.90637,756282,3.55102,-100,-100,-100,-100,0.0172206,14,14,4,-100,-100,281.489,28.0494
16.0,0.5,20.0,0.02,284.594786496,single-single,1775429,15.0204,1979606,15.0204,95428,3.50771,-100,-100,-100,-100,0.0668678,14,14,4,-100,-100,23.6424,46.8547
16.0,0.5,20.0,0.02,285.0432138,single-single,1720048,7.40184,1778803,7.40184,1720046,4.77612,-100,-100,-100,-100,0.0859612,14,14,4,-100,-100,158.092,32.203
16.0,0.5,20.0,0.02,287.501161488,single-single,2130469,8.14406,2150252,8.14406,450468,4.87496,-100,-100,-100,-100,0.0540063,14,14,4,-100,-100,172.664,33.1031
16.0,0.5,20.0,0.02,288.303377592,binary-single,1720760,13.7558,1720759,13.7558,452451,3.4567,-100,-100,-100,-100,0.0104555,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,289.38597132,single-single,2123232,8.1788,2123231,8.1788,478812,3.4428,-100,-100,-100,-100,0.0986581,14,14,4,-100,-100,270.549,23.4215
16.0,0.5,20.0,0.02,289.609742736,single-single,1683444,10.4995,1683443,10.4995,159461,4.22043,-100,-100,-100,-100,0.0692624,14,14,4,-100,-100,46.1418,34.4396
16.0,0.5,20.0,0.02,290.748942672,single-single,1872818,7.65043,444731,7.65043,192818,3.46767,-100,-100,-100,-100,0.0334184,14,14,4,-100,-100,414.487,21.0988
16.0,0.5,20.0,0.02,291.321196056,single-single,1814977,8.46295,1903554,8.46295,1814975,4.59362,-100,-100,-100,-100,0.0395082,14,14,4,-100,-100,205.813,36.1422
16.0,0.5,20.0,0.02,291.41583456,single-single,1724211,14.9936,1724209,14.9936,1895855,6.19401,-100,-100,-100,-100,0.0410973,14,14,6,-100,-100,833.946,25.9607
16.0,0.5,20.0,0.02,292.12341216,single-single,2624331,6.65501,1139101,6.65501,944331,4.15712,-100,-100,-100,-100,0.0952085,14,14,4,-100,-100,114.133,63.7036
16.0,0.5,20.0,0.02,292.363988544,single-single,1741856,7.80346,61856,7.80346,542421,3.29515,-100,-100,-100,-100,0.0151537,14,14,6,-100,-100,1341.12,29.1818
16.0,0.5,20.0,0.02,292.46393387999996,single-single,1682341,9.727,1718748,9.727,2340,3.40074,-100,-100,-100,-100,0.168226,14,14,4,-100,-100,705.113,14.0109
16.0,0.5,20.0,0.02,293.026458072,single-single,2082890,7.59115,1487272,7.59115,402890,3.37116,-100,-100,-100,-100,0.0524979,14,14,4,-100,-100,60.5954,94.0323
16.0,0.5,20.0,0.02,294.9935238,single-single,1719004,7.81858,2101582,7.81858,39003,3.32364,-100,-100,-100,-100,0.2438,14,14,4,-100,-100,230.477,16.7117
16.0,0.5,20.0,0.02,297.135714984,single-single,1910800,14.4589,2227331,14.4589,230799,3.50066,-100,-100,-100,-100,0.0615552,14,14,4,-100,-100,452.3,29.9559
16.0,0.5,20.0,0.02,297.286075224,single-single,1909758,7.70093,1260951,7.70093,229758,3.49939,-100,-100,-100,-100,0.0142449,14,14,4,-100,-100,779.386,12.5652
16.0,0.5,20.0,0.02,298.27049256,single-single,1689348,7.56218,9348,7.56218,1306911,5.00843,-100,-100,-100,-100,0.16325,14,14,4,-100,-100,333.399,25.0076
16.0,0.5,20.0,0.02,298.766681352,single-single,1717010,30.4445,1717008,30.4445,2244098,4.55576,-100,-100,-100,-100,0.00811588,14,14,6,-100,-100,1134.54,17.6307
16.0,0.5,20.0,0.02,300.059779416,single-single,2346962,8.2494,1043672,8.2494,666962,3.28107,-100,-100,-100,-100,0.108025,14,14,3,-100,-100,243.915,35.0496
16.0,0.5,20.0,0.02,300.76028124,single-single,2392350,8.56646,2392348,8.56646,2634755,5.59889,-100,-100,-100,-100,0.0410798,14,14,6,-100,-100,1554.18,34.8178
16.0,0.5,20.0,0.02,300.988475016,single-single,1755061,14.8019,2178833,14.8019,1755059,8.51834,-100,-100,-100,-100,0.0176038,14,14,5,-100,-100,1619.3,20.7179
16.0,0.5,20.0,0.02,301.699590504,single-single,2082739,7.48225,3032646,7.48225,402738,5.47915,-100,-100,-100,-100,0.0763965,14,14,4,-100,-100,285.812,16.1668
16.0,0.5,20.0,0.02,301.97554576799996,binary-single,1873616,17.7544,1873615,17.7544,921774,3.30592,-100,-100,-100,-100,0.0108398,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,302.327565624,single-single,2866744,8.23061,1196264,8.23061,1186744,3.47966,-100,-100,-100,-100,0.0284872,14,14,5,-100,-100,349.817,64.7066
16.0,0.5,20.0,0.02,302.404514688,single-single,2289254,7.55382,609254,7.55382,968441,3.35038,-100,-100,-100,-100,0.0155291,14,14,4,-100,-100,108.07,36.7371
16.0,0.5,20.0,0.02,303.144817752,single-single,2077890,7.55418,789076,7.55418,397890,3.44245,-100,-100,-100,-100,0.0723493,14,14,4,-100,-100,71.9776,70.2408
16.0,0.5,20.0,0.02,304.75544126399996,single-single,1690127,15.0201,1581761,15.0201,1690126,9.92433,-100,-100,-100,-100,0.0154452,14,14,4,-100,-100,1038.25,22.3027
16.0,0.5,20.0,0.02,305.172912048,single-single,2771276,7.40786,1308748,7.40786,1091276,3.26382,-100,-100,-100,-100,0.0645816,14,14,4,-100,-100,301.757,21.1869
16.0,0.5,20.0,0.02,306.361642416,binary-single,1715367,6.39388,35366,6.39388,2116656,4.37284,-100,-100,-100,-100,0.0313211,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,307.545950424,single-single,1755141,7.3913,1755140,7.3913,1520996,3.46346,-100,-100,-100,-100,0.145687,14,14,4,-100,-100,254.933,50.1049
16.0,0.5,20.0,0.02,310.814958936,single-single,1737880,8.01106,1737878,8.01106,3003522,3.40133,-100,-100,-100,-100,0.0765765,14,14,4,-100,-100,487.616,11.6541
16.0,0.5,20.0,0.02,312.316792392,single-single,1922195,7.99553,2408150,7.99553,1922193,5.1357,-100,-100,-100,-100,0.137752,14,14,6,-100,-100,1751.09,27.8901
16.0,0.5,20.0,0.02,313.85931156,single-single,2512078,7.70856,832078,7.70856,1068113,3.41359,-100,-100,-100,-100,0.0142963,14,14,4,-100,-100,1076.18,5.91691
16.0,0.5,20.0,0.02,313.869925224,binary-single,1689700,11.586,1689699,11.586,120876,3.43574,-100,-100,-100,-100,0.0172978,14,14,4,-100,-100,-100,-100
16.0,0.5,20.0,0.02,317.500682784,single-single,1707397,7.95565,27397,7.95565,1028004,3.42673,-100,-100,-100,-100,0.0161821,14,14,5,-100,-100,176.75,71.5807
16.0,0.5,20.0,0.02,318.253368456,single-single,2895041,12.7476,1577875,12.7476,1215041,3.38365,-100,-100,-100,-100,0.0176292,14,14,4,-100,-100,764.418,12.2943
16.0,0.5,20.0,0.02,322.42100052,single-single,1769903,7.99093,1769901,7.99093,1956658,4.07784,-100,-100,-100,-100,0.0676095,14,14,4,-100,-100,473.882,20.4841
16.0,0.5,20.0,0.02,323.373576864,single-single,2200200,7.60327,520199,7.60327,2301984,4.63955,-100,-100,-100,-100,0.070886,14,14,4,-100,-100,906.908,16.6424
16.0,0.5,20.0,0.02,328.361114472,single-single,1847788,11.0668,1847787,11.0668,620208,3.37409,-100,-100,-100,-100,0.0348934,14,14,5,-100,-100,902.611,30.3083
16.0,0.5,20.0,0.02,329.013854808,single-single,1789291,13.4198,1789289,13.4198,2089967,4.12692,-100,-100,-100,-100,0.0239251,14,14,4,-100,-100,309.678,30.5869
16.0,0.5,20.0,0.02,330.28130318399997,single-single,1890185,7.75944,1890184,7.75944,1114737,3.17782,-100,-100,-100,-100,0.089571,14,14,4,-100,-100,108.025,54.5118
16.0,0.5,20.0,0.02,333.262858296,binary-single,1781443,28.9565,1589416,28.9565,1781442,9.10316,-100,-100,-100,-100,0.0264408,14,14,6,-100,-100,-100,-100
16.0,0.5,20.0,0.02,334.00758372,single-single,2324390,13.5223,2324389,13.5223,830578,4.66369,-100,-100,-100,-100,0.0698622,14,14,3,-100,-100,453.102,22.9622
16.0,0.5,20.0,0.02,335.181278064,single-single,1968729,7.46759,498678,7.46759,288729,3.12286,-100,-100,-100,-100,0.0369566,14,14,6,-100,-100,551.872,63.9127
16.0,0.5,20.0,0.02,335.266187376,single-single,2407595,7.53979,1602034,7.53979,727595,3.33415,-100,-100,-100,-100,0.064404,14,14,4,-100,-100,300.505,31.9887
16.0,0.5,20.0,0.02,335.66596872,single-single,2146005,7.90292,1314452,7.90292,466005,3.26168,-100,-100,-100,-100,0.0603529,14,14,4,-100,-100,826.953,10.8745
16.0,0.5,20.0,0.02,336.95906678399996,single-single,2176243,9.42866,2176242,9.42866,1437179,5.152,-100,-100,-100,-100,0.0361382,14,14,3,-100,-100,500.41,10.9338
16.0,0.5,20.0,0.02,343.790728512,single-single,2637891,12.5935,2637890,12.5935,1188482,3.13162,-100,-100,-100,-100,0.0187391,14,14,4,-100,-100,185.721,55.6106
16.0,0.5,20.0,0.02,343.903940928,single-single,2392608,8.1887,712608,8.1887,975968,3.27921,-100,-100,-100,-100,0.0597678,14,14,4,-100,-100,118.165,52.344
16.0,0.5,20.0,0.02,344.530147104,single-single,1684888,8.23539,1684886,8.23539,1707959,4.00251,-100,-100,-100,-100,0.0233524,14,14,6,-100,-100,1156.97,24.0773
16.0,0.5,20.0,0.02,344.68758312,single-single,2336889,7.79793,1012502,7.79793,656889,3.21893,-100,-100,-100,-100,0.100449,14,14,4,-100,-100,308.301,20.7129
16.0,0.5,20.0,0.02,348.715468608,single-single,2564342,13.3044,1385895,13.3044,884342,3.08613,-100,-100,-100,-100,0.041754,14,14,6,-100,-100,2387.39,26.866
16.0,0.5,20.0,0.02,348.942777912,binary-single,1990356,8.19132,1990355,8.19132,1094235,3.0902,-100,-100,-100,-100,0.0234116,14,14,2,-100,-100,-100,-100
16.0,0.5,20.0,0.02,356.76327933600004,single-single,2261855,8.14677,581855,8.14677,1442382,3.07748,-100,-100,-100,-100,0.0284223,14,14,4,-100,-100,417.185,17.484
16.0,0.5,20.0,0.02,357.653058168,single-single,2312521,7.18285,2312520,7.18285,736021,3.27367,-100,-100,-100,-100,0.0957515,14,14,4,-100,-100,324.878,32.1395
16.0,0.5,20.0,0.02,359.42288664,single-single,2165657,8.09975,2165656,8.09975,612091,3.16113,-100,-100,-100,-100,0.0536165,14,14,6,-100,-100,538.628,52.656
